"","Var1","Freq"
"1142","19:22:00",6
"1143","19:23:00",3
"1144","19:24:00",4
"1145","19:25:00",36
"1146","19:26:00",9
"1147","19:27:00",11
"1148","19:28:00",7
"1149","19:29:00",4
"1150","19:30:00",156
"1151","19:31:00",11
"1152","19:32:00",10
"1153","19:33:00",4
"1154","19:34:00",4
"1155","19:35:00",25
"1156","19:36:00",7
"1157","19:37:00",9
"1158","19:38:00",2
"1159","19:39:00",12
"1160","19:40:00",51
"1161","19:41:00",10
"1162","19:42:00",5
"1163","19:43:00",11
"1164","19:44:00",5
"1165","19:45:00",62
"1166","19:46:00",5
"1167","19:47:00",11
"1168","19:48:00",6
"1169","19:49:00",6
"1170","19:50:00",51
"1171","19:51:00",7
"1172","19:52:00",8
"1173","19:53:00",3
"1174","19:54:00",13
"1175","19:55:00",25
"1176","19:56:00",5
"1177","19:57:00",5
"1178","19:58:00",4
"1179","19:59:00",10
"1180","20:00:00",246
"1181","20:01:00",6
"1182","20:02:00",10
"1183","20:03:00",6
"1184","20:04:00",8
"1185","20:05:00",20
"1186","20:06:00",5
"1187","20:07:00",2
"1188","20:08:00",8
"1189","20:09:00",4
"1190","20:10:00",41
"1191","20:11:00",8
"1192","20:12:00",4
"1193","20:13:00",10
"1194","20:14:00",7
"1195","20:15:00",65
"1196","20:16:00",7
"1197","20:17:00",4
"1198","20:18:00",12
"1199","20:19:00",4
"1200","20:20:00",44
"1201","20:21:00",5
"1202","20:22:00",8
"1203","20:23:00",7
"1204","20:24:00",3
"1205","20:25:00",19
"1206","20:26:00",6
"1207","20:27:00",10
"1208","20:28:00",12
"1209","20:29:00",9
"1210","20:30:00",181
"1211","20:31:00",9
"1212","20:32:00",7
"1213","20:33:00",9
"1214","20:34:00",5
"1215","20:35:00",21
"1216","20:36:00",8
"1217","20:37:00",11
"1218","20:38:00",4
"1219","20:39:00",7
"1220","20:40:00",41
"1221","20:41:00",4
"1222","20:42:00",6
"1223","20:43:00",2
"1224","20:44:00",10
"1225","20:45:00",78
"1226","20:46:00",6
"1227","20:47:00",8
"1228","20:48:00",9
"1229","20:49:00",10
"1230","20:50:00",46
"1231","20:51:00",5
"1232","20:52:00",8
"1233","20:53:00",7
"1234","20:54:00",6
"1235","20:55:00",24
"1236","20:56:00",4
"1237","20:57:00",3
"1238","20:58:00",5
"1239","20:59:00",12
"1240","21:00:00",293
"1241","21:01:00",9
"1242","21:02:00",11
"1243","21:03:00",10
"1244","21:04:00",5
